	Numerical_ID	ID	Species	Treatment	Replicates	Days	Measure
509	139	139	LP7760	With-Microbiome	4	5	2.238051058
510	140	140	LP7760	With-Microbiome	5	5	2.645584109
511	141	141	LP0049	With-Microbiome	1	5	1.647934899
512	142	142	LP0049	With-Microbiome	2	5	2.711968218
513	143	143	LP0049	With-Microbiome	3	5	2.021333926
514	144	144	LP0049	With-Microbiome	4	5	1.57591187
515	145	145	LP0049	With-Microbiome	5	5	1.907157171
516	146	146	LT9109	With-Microbiome	1	5	2.895675616
517	147	147	LT9109	With-Microbiome	2	5	1.95883248
518	148	148	LT9109	With-Microbiome	3	5	3.54962857
519	149	149	LT9109	With-Microbiome	4	5	3.696811315
520	150	150	LT9109	With-Microbiome	5	5	2.403085138
521	151	151	LJ9250	With-Microbiome	1	5	2.43923779
522	152	152	LJ9250	With-Microbiome	2	5	2.851737807
523	153	153	LJ9250	With-Microbiome	3	5	2.317801205
524	154	154	LJ9250	With-Microbiome	4	5	2.600479826
525	155	155	LJ9250	With-Microbiome	5	5	1.877337251
526	156	156	LM7123	With-Microbiome	1	5	2.426431059
527	157	157	LM7123	With-Microbiome	2	5	2.947663105
528	158	158	LM7123	With-Microbiome	3	5	2.44760479
529	159	159	LM7123	With-Microbiome	4	5	2.815770316
530	160	160	LM7123	With-Microbiome	5	5	2.696825005
531	161	161	LM8389	With-Microbiome	1	5	2.786297135
532	162	162	LM8389	With-Microbiome	2	5	2.535856151
533	163	163	LM8389	With-Microbiome	3	5	2.670939903
534	164	164	LM8389	With-Microbiome	4	5	1.954946081
535	165	165	LM8389	With-Microbiome	5	5	1.905222017
536	166	166	LY9208	With-Microbiome	1	5	3.711431488
537	167	167	LY9208	With-Microbiome	2	5	1.739301232
538	168	168	LY9208	With-Microbiome	3	5	3.480588636
539	169	169	LY9208	With-Microbiome	4	5	2.038537197
540	170	170	LY9208	With-Microbiome	5	5	1.987999051
541	171	171	LV7605	With-Microbiome	1	5	2.355026105
542	172	172	LV7605	With-Microbiome	2	5	4.480996483
543	173	173	LV7605	With-Microbiome	3	5	2.417054582
544	174	174	LV7605	With-Microbiome	4	5	2.323145006
545	175	175	LV7605	With-Microbiome	5	5	3.458974586
546	176	176	LM7200	With-Microbiome	1	5	2.025122419
547	177	177	LM7200	With-Microbiome	2	5	1.916867444
548	178	178	LM7200	With-Microbiome	3	5	1.983449093
549	179	179	LM7200	With-Microbiome	4	5	1.955433793
550	180	180	LM7200	With-Microbiome	5	5	1.800023719
551	181	181	LA7339	With-Microbiome	1	5	2.992558699
552	182	182	LA7339	With-Microbiome	2	5	3.107350145
553	183	183	LA7339	With-Microbiome	3	5	2.321418906
554	184	184	LA7339	With-Microbiome	4	5	3.678014294
555	185	185	LA7339	With-Microbiome	5	5	3.044006904
556	186	186	LP8539	With-Microbiome	1	5	3.258862151
557	187	187	LP8539	With-Microbiome	2	5	3.280548339
558	188	188	LP8539	With-Microbiome	3	5	3.780045207
559	189	189	LP8539	With-Microbiome	4	5	3.735707081
560	190	190	LP8539	With-Microbiome	5	5	4.019872036
561	191	191	LT9243	With-Microbiome	1	5	1.670676115
562	192	192	LT9243	With-Microbiome	2	5	2.109026496
563	193	193	LT9243	With-Microbiome	3	5	2.369307969
564	194	194	LT9243	With-Microbiome	4	5	1.429461449
565	195	195	LT9243	With-Microbiome	5	5	2.007035235
566	196	196	PS	With-Microbiome	1	5	1.157674829
567	197	197	PS	With-Microbiome	2	5	1.121179782
568	198	198	PS	With-Microbiome	3	5	1.177774509
569	199	199	PS	With-Microbiome	4	5	1.263624942
570	200	200	PS	With-Microbiome	5	5	1.171797849
571	6	6	SP7820	No-Microbiome	1	7	2.113115622
572	7	7	SP7820	No-Microbiome	2	7	2.154495171
573	8	8	SP7820	No-Microbiome	3	7	3.323918103
574	9	9	SP7820	No-Microbiome	4	7	1.73880267
575	10	10	SP7820	No-Microbiome	5	7	1.891835437
576	11	11	SI9227	No-Microbiome	1	7	1.935821379
577	12	12	SI9227	No-Microbiome	2	7	1.872260071
578	13	13	SI9227	No-Microbiome	3	7	1.61709959
579	14	14	SI9227	No-Microbiome	4	7	1.520780822
580	15	15	SI9227	No-Microbiome	5	7	2.261109877
581	16	16	SP9509	No-Microbiome	1	7	1.849671441
582	17	17	SP9509	No-Microbiome	2	7	NA
583	18	18	SP9509	No-Microbiome	3	7	1.715387703
584	19	19	SP9509	No-Microbiome	4	7	2.182642647
585	20	20	SP9509	No-Microbiome	5	7	1.325432913
586	21	21	SP5543	No-Microbiome	1	7	1.482177511
587	22	22	SP5543	No-Microbiome	2	7	1.38933277
588	23	23	SP5543	No-Microbiome	3	7	2.148419839
589	24	24	SP5543	No-Microbiome	4	7	2.261311087
590	25	25	SP5543	No-Microbiome	5	7	1.807786516
591	26	26	SP7498	No-Microbiome	1	7	1.866528164
592	27	27	SP7498	No-Microbiome	2	7	2.182785187
593	28	28	SP7498	No-Microbiome	3	7	1.901520635
594	29	29	SP7498	No-Microbiome	4	7	1.823684238
595	30	30	SP7498	No-Microbiome	5	7	2.039632794
596	31	31	SP9192	No-Microbiome	1	7	2.262180107
597	32	32	SP9192	No-Microbiome	2	7	2.398885175
598	33	33	SP9192	No-Microbiome	3	7	2.306962007
599	34	34	SP9192	No-Microbiome	4	7	1.892673536
600	35	35	SP9192	No-Microbiome	5	7	1.734133008
601	36	36	LP7760	No-Microbiome	1	7	2.773409775
602	37	37	LP7760	No-Microbiome	2	7	1.240579483
603	38	38	LP7760	No-Microbiome	3	7	1.40742946
604	39	39	LP7760	No-Microbiome	4	7	1.144879266
605	40	40	LP7760	No-Microbiome	5	7	1.479229348
606	41	41	LP0049	No-Microbiome	1	7	1.056913403
607	42	42	LP0049	No-Microbiome	2	7	0.983098192
608	43	43	LP0049	No-Microbiome	3	7	1.051965071
609	44	44	LP0049	No-Microbiome	4	7	1.163383892
610	45	45	LP0049	No-Microbiome	5	7	1.096025691
611	46	46	LT9109	No-Microbiome	1	7	1.245894161
612	47	47	LT9109	No-Microbiome	2	7	1.500445
613	48	48	LT9109	No-Microbiome	3	7	1.159780246
614	49	49	LT9109	No-Microbiome	4	7	1.339754753
615	50	50	LT9109	No-Microbiome	5	7	1.350373555
616	51	51	LJ9250	No-Microbiome	1	7	1.784770967
617	52	52	LJ9250	No-Microbiome	2	7	1.696806331
618	53	53	LJ9250	No-Microbiome	3	7	1.120206198
619	54	54	LJ9250	No-Microbiome	4	7	1.549695107
620	55	55	LJ9250	No-Microbiome	5	7	1.617399352
621	56	56	LM7123	No-Microbiome	1	7	1.586433268
622	57	57	LM7123	No-Microbiome	2	7	1.703091953
623	58	58	LM7123	No-Microbiome	3	7	4.705293762
624	59	59	LM7123	No-Microbiome	4	7	3.121814682
625	60	60	LM7123	No-Microbiome	5	7	3.045334868
626	61	61	LM8389	No-Microbiome	1	7	1.559212641
627	62	62	LM8389	No-Microbiome	2	7	1.289020374
628	63	63	LM8389	No-Microbiome	3	7	2.501908498
629	64	64	LM8389	No-Microbiome	4	7	2.684887254
630	65	65	LM8389	No-Microbiome	5	7	3.465754963
631	66	66	LV7605	No-Microbiome	1	7	3.611283429
632	67	67	LV7605	No-Microbiome	2	7	3.516582102
633	68	68	LV7605	No-Microbiome	3	7	4.086632397
634	69	69	LV7605	No-Microbiome	4	7	3.564784032
635	70	70	LV7605	No-Microbiome	5	7	3.579962813
636	71	71	LY9208	No-Microbiome	1	7	2.619317195
637	72	72	LY9208	No-Microbiome	2	7	2.595349449
638	73	73	LY9208	No-Microbiome	3	7	2.9254932
639	74	74	LY9208	No-Microbiome	4	7	4.153361808
640	75	75	LY9208	No-Microbiome	5	7	3.147018819
641	76	76	LM7200	No-Microbiome	1	7	4.602828832
642	77	77	LM7200	No-Microbiome	2	7	2.999700416
643	78	78	LM7200	No-Microbiome	3	7	3.152936389
644	79	79	LM7200	No-Microbiome	4	7	2.340830855
645	80	80	LM7200	No-Microbiome	5	7	6.140314046
646	81	81	LA7339	No-Microbiome	1	7	2.090091494
647	82	82	LA7339	No-Microbiome	2	7	2.664930771
648	83	83	LA7339	No-Microbiome	3	7	1.034712148
649	84	84	LA7339	No-Microbiome	4	7	2.315736778
650	85	85	LA7339	No-Microbiome	5	7	2.192657627
651	86	86	LP8539	No-Microbiome	1	7	3.223225144
652	87	87	LP8539	No-Microbiome	2	7	2.717385799
653	88	88	LP8539	No-Microbiome	3	7	3.206388488
654	89	89	LP8539	No-Microbiome	4	7	3.219554541
655	90	90	LP8539	No-Microbiome	5	7	0.992232876
656	91	91	LT9243	No-Microbiome	1	7	2.370935821
657	92	92	LT9243	No-Microbiome	2	7	2.732308061
658	93	93	LT9243	No-Microbiome	3	7	2.341167821
659	94	94	LT9243	No-Microbiome	4	7	2.236441091
660	95	95	LT9243	No-Microbiome	5	7	3.320235187
661	96	96	PS	No-Microbiome	1	7	1.175966014
662	97	97	PS	No-Microbiome	2	7	1.037910116
663	98	98	PS	No-Microbiome	3	7	0.952466934
664	99	99	PS	No-Microbiome	4	7	1.039457281
665	100	100	PS	No-Microbiome	5	7	1.034352105
666	106	106	SP7820	With-Microbiome	1	7	2.028277366
667	107	107	SP7820	With-Microbiome	2	7	2.153097652
668	108	108	SP7820	With-Microbiome	3	7	1.967418847
669	109	109	SP7820	With-Microbiome	4	7	1.782163471
670	110	110	SP7820	With-Microbiome	5	7	NA
671	111	111	SI9227	With-Microbiome	1	7	1.892348992
672	112	112	SI9227	With-Microbiome	2	7	2.635906066
673	113	113	SI9227	With-Microbiome	3	7	2.961960208
674	114	114	SI9227	With-Microbiome	4	7	1.920390653
675	115	115	SI9227	With-Microbiome	5	7	3.350656701
676	116	116	SP9509	With-Microbiome	1	7	2.721592995
677	117	117	SP9509	With-Microbiome	2	7	1.889333828
678	118	118	SP9509	With-Microbiome	3	7	2.0468873
679	119	119	SP9509	With-Microbiome	4	7	3.721584955
680	120	120	SP9509	With-Microbiome	5	7	2.286173703
681	121	121	SP5543	With-Microbiome	1	7	2.175784038
682	122	122	SP5543	With-Microbiome	2	7	2.181829247
683	123	123	SP5543	With-Microbiome	3	7	2.878398022
684	124	124	SP5543	With-Microbiome	4	7	2.399907833
685	125	125	SP5543	With-Microbiome	5	7	3.178785586
686	126	126	SP7498	With-Microbiome	1	7	2.391709111
687	127	127	SP7498	With-Microbiome	2	7	NA
688	128	128	SP7498	With-Microbiome	3	7	2.356979254
689	129	129	SP7498	With-Microbiome	4	7	NA
690	130	130	SP7498	With-Microbiome	5	7	2.293941321
691	131	131	SP9192	With-Microbiome	1	7	1.747622768
692	132	132	SP9192	With-Microbiome	2	7	2.558296819
693	133	133	SP9192	With-Microbiome	3	7	2.453496856
694	134	134	SP9192	With-Microbiome	4	7	2.483830343
695	135	135	SP9192	With-Microbiome	5	7	2.166966574
696	136	136	LP7760	With-Microbiome	1	7	3.245642883
697	137	137	LP7760	With-Microbiome	2	7	NA
698	138	138	LP7760	With-Microbiome	3	7	3.503556699
699	139	139	LP7760	With-Microbiome	4	7	2.929719172
700	140	140	LP7760	With-Microbiome	5	7	3.882112325
701	141	141	LP0049	With-Microbiome	1	7	2.152814392
702	142	142	LP0049	With-Microbiome	2	7	2.782000521
703	143	143	LP0049	With-Microbiome	3	7	2.602974025
704	144	144	LP0049	With-Microbiome	4	7	2.236563138
705	145	145	LP0049	With-Microbiome	5	7	2.082710939
706	146	146	LT9109	With-Microbiome	1	7	NA
707	147	147	LT9109	With-Microbiome	2	7	3.012623643
708	148	148	LT9109	With-Microbiome	3	7	5.550863464
709	149	149	LT9109	With-Microbiome	4	7	NA
710	150	150	LT9109	With-Microbiome	5	7	NA
711	151	151	LJ9250	With-Microbiome	1	7	4.115385258
712	152	152	LJ9250	With-Microbiome	2	7	4.473053643
713	153	153	LJ9250	With-Microbiome	3	7	3.016288238
714	154	154	LJ9250	With-Microbiome	4	7	NA
715	155	155	LJ9250	With-Microbiome	5	7	2.182093109
716	156	156	LM7123	With-Microbiome	1	7	2.761555459
717	157	157	LM7123	With-Microbiome	2	7	3.283496442
718	158	158	LM7123	With-Microbiome	3	7	3.32330862
719	159	159	LM7123	With-Microbiome	4	7	NA
720	160	160	LM7123	With-Microbiome	5	7	2.72480661
721	161	161	LM8389	With-Microbiome	1	7	3.725539964
722	162	162	LM8389	With-Microbiome	2	7	2.785756222
723	163	163	LM8389	With-Microbiome	3	7	3.571168037
724	164	164	LM8389	With-Microbiome	4	7	2.269472638
725	165	165	LM8389	With-Microbiome	5	7	3.952961214
726	166	166	LY9208	With-Microbiome	1	7	4.252781181
727	167	167	LY9208	With-Microbiome	2	7	2.291869401
728	168	168	LY9208	With-Microbiome	3	7	3.562547209
729	169	169	LY9208	With-Microbiome	4	7	3.657678884
730	170	170	LY9208	With-Microbiome	5	7	1.916454304
731	171	171	LV7605	With-Microbiome	1	7	2.416893298
732	172	172	LV7605	With-Microbiome	2	7	6.404984106
733	173	173	LV7605	With-Microbiome	3	7	NA
734	174	174	LV7605	With-Microbiome	4	7	2.803744304
735	175	175	LV7605	With-Microbiome	5	7	NA
736	176	176	LM7200	With-Microbiome	1	7	NA
737	177	177	LM7200	With-Microbiome	2	7	NA
738	178	178	LM7200	With-Microbiome	3	7	2.439046687
739	179	179	LM7200	With-Microbiome	4	7	2.118925118
740	180	180	LM7200	With-Microbiome	5	7	NA
741	181	181	LA7339	With-Microbiome	1	7	4.040911205
742	182	182	LA7339	With-Microbiome	2	7	NA
743	183	183	LA7339	With-Microbiome	3	7	3.615108756
744	184	184	LA7339	With-Microbiome	4	7	NA
745	185	185	LA7339	With-Microbiome	5	7	4.070383117
746	186	186	LP8539	With-Microbiome	1	7	NA
747	187	187	LP8539	With-Microbiome	2	7	4.753426603
748	188	188	LP8539	With-Microbiome	3	7	NA
749	189	189	LP8539	With-Microbiome	4	7	NA
750	190	190	LP8539	With-Microbiome	5	7	7.255013507
751	191	191	LT9243	With-Microbiome	1	7	2.355027979
752	192	192	LT9243	With-Microbiome	2	7	NA
753	193	193	LT9243	With-Microbiome	3	7	3.07198405
754	194	194	LT9243	With-Microbiome	4	7	NA
755	195	195	LT9243	With-Microbiome	5	7	2.462764055
756	196	196	PS	With-Microbiome	1	7	1.214674099
757	197	197	PS	With-Microbiome	2	7	1.176478533
758	198	198	PS	With-Microbiome	3	7	1.168139778
759	199	199	PS	With-Microbiome	4	7	1.23928739
760	200	200	PS	With-Microbiome	5	7	1.350848082
761	6	6	SP7820	No-Microbiome	1	12	2.656834818
762	7	7	SP7820	No-Microbiome	2	12	2.674334517
763	8	8	SP7820	No-Microbiome	3	12	3.938827544
764	9	9	SP7820	No-Microbiome	4	12	2.281040426
765	10	10	SP7820	No-Microbiome	5	12	2.486558654
766	11	11	SI9227	No-Microbiome	1	12	2.259334493
767	12	12	SI9227	No-Microbiome	2	12	1.914069658
768	13	13	SI9227	No-Microbiome	3	12	2.100776557
769	14	14	SI9227	No-Microbiome	4	12	2.430905988
770	15	15	SI9227	No-Microbiome	5	12	2.154739667
771	16	16	SP9509	No-Microbiome	1	12	2.36769037
772	17	17	SP9509	No-Microbiome	2	12	1.860981975
773	18	18	SP9509	No-Microbiome	3	12	1.818628093
774	19	19	SP9509	No-Microbiome	4	12	2.094470202
775	20	20	SP9509	No-Microbiome	5	12	2.246844179
776	21	21	SP5543	No-Microbiome	1	12	2.213103723
777	22	22	SP5543	No-Microbiome	2	12	2.184149978
778	23	23	SP5543	No-Microbiome	3	12	2.173329054
779	24	24	SP5543	No-Microbiome	4	12	2.523686848
780	25	25	SP5543	No-Microbiome	5	12	2.272530154
781	26	26	SP7498	No-Microbiome	1	12	1.79789924
782	27	27	SP7498	No-Microbiome	2	12	2.839602634
783	28	28	SP7498	No-Microbiome	3	12	3.492696768
784	29	29	SP7498	No-Microbiome	4	12	2.280267466
785	30	30	SP7498	No-Microbiome	5	12	1.914129161
786	31	31	SP9192	No-Microbiome	1	12	3.055030083
787	32	32	SP9192	No-Microbiome	2	12	3.77966215
788	33	33	SP9192	No-Microbiome	3	12	3.533481043
789	34	34	SP9192	No-Microbiome	4	12	3.258754296
790	35	35	SP9192	No-Microbiome	5	12	2.189806512
791	36	36	LP7760	No-Microbiome	1	12	NA
792	37	37	LP7760	No-Microbiome	2	12	2.768576841
793	38	38	LP7760	No-Microbiome	3	12	2.073334234
794	39	39	LP7760	No-Microbiome	4	12	1.940308799
795	40	40	LP7760	No-Microbiome	5	12	3.153275961
796	41	41	LP0049	No-Microbiome	1	12	1.532340505
797	42	42	LP0049	No-Microbiome	2	12	1.419705325
798	43	43	LP0049	No-Microbiome	3	12	1.446974454
799	44	44	LP0049	No-Microbiome	4	12	1.660097818
800	45	45	LP0049	No-Microbiome	5	12	1.605630626
801	46	46	LT9109	No-Microbiome	1	12	2.882478254
802	47	47	LT9109	No-Microbiome	2	12	2.875208319
803	48	48	LT9109	No-Microbiome	3	12	1.995116098
804	49	49	LT9109	No-Microbiome	4	12	2.443046188
805	50	50	LT9109	No-Microbiome	5	12	2.108203448
806	51	51	LJ9250	No-Microbiome	1	12	3.098714883
807	52	52	LJ9250	No-Microbiome	2	12	2.920999712
808	53	53	LJ9250	No-Microbiome	3	12	2.188574872
809	54	54	LJ9250	No-Microbiome	4	12	3.419175748
810	55	55	LJ9250	No-Microbiome	5	12	2.183483681
811	56	56	LM7123	No-Microbiome	1	12	3.390922845
812	57	57	LM7123	No-Microbiome	2	12	3.751726053
813	58	58	LM7123	No-Microbiome	3	12	7.273759247
814	59	59	LM7123	No-Microbiome	4	12	4.732139099
815	60	60	LM7123	No-Microbiome	5	12	5.726472009
816	61	61	LM8389	No-Microbiome	1	12	3.285785793
817	62	62	LM8389	No-Microbiome	2	12	2.320174035
